MZ_data_mat_h41,MZ_data_mat_h42,MZ_data_mat_h43,MZ_data_mat_h44
99,70,3.9,5.043333333
99,71,4.5,5.52
99,74,5.8,6.016666667
99,78,6,1.906666667
99,79,5.5,1.72
99,81,4,1.643333333
99,83,2.95,1.156666667
99,84,2.9,1.04
99,85,2.2,0.93
99,86,2.2,0.916666667
99,87,2.5,0.916666667
99,88,2.3,1.076666667
99,90,1.4,2.006666667
99,91,2.2,2.536666667
99,92,2.2,2.863333333
99,94,3.3,3.826666667
99,95,3.6,4.393333333
99,96,4.1,4.703333333
99,98,4.3,4.903333333
99,99,4.5,4.983333333
99,100,4.7,4.736666667
99,102,4.3,3.39
99,104,4.9,1.626666667
99,107,2.8,0.213333333
99,109,2.4,0.156666667
99,110,1.4,0.056666667
99,114,0.7,0.136666667
100,9,9.01,10.32
100,17,8,5.523333333
100,19,7.3,5.536666667
100,20,5.8,5.656666667
100,21,6.5,6.043333333
100,22,5.57,5.863333333
100,23,6.25,5.723333333
100,24,6.25,6.21
100,25,6.25,7.01
100,26,5.5,7.726666667
100,27,6.5,8.54
100,28,7.25,8.41
100,29,7.9,7.843333333
100,30,8.25,7.653333333
100,31,9,7.76
100,33,8.25,7.476666667
100,34,7.75,6.99
100,35,9,6.023333333
404,37,6.45,5.376666667
404,38,6.56,4.54
404,39,6.09,3.893333333
404,40,6.31,3.68
404,41,5.73,3.083333333
404,42,4.92,3.07
404,43,4.78,2.96
404,44,4.43,2.966666667
404,45,4.01,3.003333333
404,46,3.79,3.06
404,47,3.86,3.243333333
404,48,3.57,3.986666667
404,49,3.63,4.476666667
404,50,3.76,5.28
404,52,4.85,5.596666667
404,53,5.92,5.366666667
404,54,6.72,5.26
404,55,7.12,4.93
404,56,6.01,5.02
404,57,5.49,5.096666667
404,58,5.17,4.976666667
404,59,5.34,5.06
404,60,5.56,5.046666667
404,61,5.62,5.046666667
404,62,5.47,5.09
404,63,5.43,5.053333333
404,64,5.47,4.976666667
404,65,5.03,4.823333333
404,66,5.21,4.253333333
404,67,5.23,4.406666667
404,70,4.26,5.043333333
404,71,4.5,5.52
404,73,5.31,6.016666667
405,37,4.9,5.376666667
405,38,5.83,4.54
405,39,5.5,3.893333333
405,40,5.3,3.68
405,41,5.5,3.083333333
405,42,4.8,3.07
405,43,4.9,2.96
405,45,3.2,3.003333333
405,46,3.4,3.06
405,48,NaN,3.986666667
405,49,3.6,4.476666667
405,50,3.8,5.28
405,51,3.7,5.736666667
405,52,4.4,5.596666667
405,53,4.8,5.366666667
405,55,6.9,4.93
405,56,7,5.02
405,58,5.2,4.976666667
405,60,4.9,5.046666667
405,61,4.1,5.046666667
405,71,4,5.52
405,74,NaN,6.016666667
405,84,3.1,1.04
405,85,2.4,0.93
405,86,1.9,0.916666667
405,87,2.2,0.916666667
405,89,2.3,1.486666667
405,90,2,2.006666667
405,94,3.1,3.826666667
405,99,4.6,4.983333333
405,100,4.6,4.736666667
405,102,4.4,3.39
405,103,4.4,2.043333333
405,104,4.4,1.626666667
407,37,6.2,5.376666667
407,38,6.8,4.54
407,39,5.8,3.893333333
407,40,6.3,3.68
407,41,6.4,3.083333333
407,42,5.5,3.07
407,43,4.85,2.96
407,44,4.6,2.966666667
407,45,4.2,3.003333333
407,46,4,3.06
407,47,4.2,3.243333333
407,48,4.13,3.986666667
407,49,3.5,4.476666667
407,50,3.66,5.28
407,51,3.9,5.736666667
407,52,4.4,5.596666667
407,53,5.9,5.366666667
407,54,5.9,5.26
407,55,5.9,4.93
407,56,5.8,5.02
407,57,4.6,5.096666667
407,58,5.2,4.976666667
407,59,4.58,5.06
407,60,5.01,5.046666667
407,61,5.4,5.046666667
407,62,5.5,5.09
407,63,5.7,5.053333333
407,65,6.3,4.823333333
407,67,5.8,4.406666667
407,68,5.9,4.453333333
407,69,5.5,4.65
407,70,4,5.043333333
407,71,4.9,5.52
407,72,4.6,5.713333333
407,73,5.1,6.016666667
407,74,4.9,6.016666667
407,75,5.8,4.816666667
407,76,6,3.66
407,77,5.8,3.17
407,78,5.8,1.906666667
407,80,4.7,1.713333333
407,81,4.1,1.643333333
407,82,3.8,1.333333333
407,83,4.5,1.156666667
407,84,3.5,1.04
407,85,2.7,0.93
407,86,2,0.916666667
407,87,2.3,0.916666667
407,88,2.3,1.076666667
407,89,1.8,1.486666667
407,97,4.32,4.906666667
407,99,4.7,4.983333333
407,101,5.2,4.303333333
407,102,4.5,3.39
407,103,4.668,2.043333333
407,104,4.9,1.626666667
407,106,4.207,0.296666667
407,107,3.2,0.213333333
407,108,2.971,0.173333333
407,109,3.261,0.156666667
407,110,2.042,0.056666667
407,112,1.9,0.146666667
407,118,1.188,0.013333333
407,119,1.425,0.066666667
407,120,1.7,0.086666667
407,121,0.475,0.103333333
407,122,0.713,0.086666667
407,125,0.2,0.033333333
407,126,0.5,0.063333333
407,130,0.143,0.023333333
407,131,0.475,0.026666667
409,38,6.75,4.54
409,43,4.5,2.96
409,44,5.1,2.966666667
409,45,4.65,3.003333333
409,46,4.55,3.06
409,48,4.45,3.986666667
409,51,4.75,5.736666667
409,52,4.85,5.596666667
409,53,5.35,5.366666667
409,54,6.3,5.26
409,55,5.95,4.93
409,56,6,5.02
409,57,5.1,5.096666667
409,58,5,4.976666667
409,59,5.1,5.06
411,38,6.33,4.54
411,39,5.74,3.893333333
411,40,6.2,3.68
411,42,5.3,3.07
411,43,3.95,2.96
411,44,4.2,2.966666667
411,45,3.79,3.003333333
411,46,3.3,3.06
411,47,3.4,3.243333333
411,48,2.87,3.986666667
411,49,3.6,4.476666667
411,50,3.67,5.28
411,51,3.67,5.736666667
411,52,4.55,5.596666667
411,54,6.39,5.26
411,55,6.05,4.93
411,56,6.15,5.02
411,57,5.17,5.096666667
411,58,5.05,4.976666667
411,61,4.97,5.046666667
411,62,5,5.09
411,63,5.01,5.053333333
411,64,5.12,4.976666667
411,65,5.04,4.823333333
411,66,5,4.253333333
411,67,5.06,4.406666667
411,68,5.03,4.453333333
411,69,4.98,4.65
411,70,4.25,5.043333333
411,73,4.6,6.016666667
411,75,5.65,4.816666667
411,78,6.2,1.906666667
411,79,4.8,1.72
411,80,3.53,1.713333333
411,81,3.45,1.643333333
411,82,3.32,1.333333333
411,83,3.54,1.156666667
411,85,2.77,0.93
411,87,2.05,0.916666667
411,89,1.6,1.486666667
411,91,1.25,2.536666667
411,92,2.085,2.863333333
411,94,3.27,3.826666667
411,95,3.6,4.393333333
411,96,4.06,4.703333333
411,97,4.35,4.906666667
411,98,4.56,4.903333333
411,99,4.76,4.983333333
411,100,4.75,4.736666667
411,102,4.94,3.39
411,103,4.93,2.043333333
411,104,4.93,1.626666667
411,105,4.78,1.493333333
411,106,4.1,0.296666667
411,107,3.17,0.213333333
411,108,2.44,0.173333333
411,109,3.25,0.156666667
411,110,0.7,0.056666667
411,111,0.43,0.106666667
411,112,0.27,0.146666667
411,113,0.26,0.156666667
411,114,0.28,0.136666667
411,115,0.28,0.126666667
411,116,0.7,0.046666667
411,117,0.31,0.023333333
411,118,0.28,0.013333333
411,119,0.7,0.066666667
411,120,0.96,0.086666667
411,122,0.22,0.086666667
411,125,0.29,0.033333333
411,126,0.1199,0.063333333
411,127,0.0815,0.046666667
411,128,0.1308,0.033333333
411,129,0.05,0.026666667
411,131,0.1216,0.026666667
411,133,0.4947,0.04
411,134,0.51,0.123333333
411,135,0.86,0.286666667
411,136,0.76,0.256666667
411,137,1.15,0.296666667
411,138,NaN,0.43
411,141,0.83,1.036666667
411,142,1.1,1.206666667
411,143,1.2,1.56
411,144,1.6,1.84
411,145,1.8,2.04
411,146,1.8,2.316666667
411,147,2.3,2.386666667
411,148,2.7,2.3
411,149,2.8,1.98
411,150,3.1,1.576666667
414,38,6.2,4.54
414,39,6.4,3.893333333
414,40,5.3,3.68
414,41,5.1,3.083333333
414,42,5.3,3.07
414,43,5.1,2.96
414,44,3.65,2.966666667
414,45,3.6,3.003333333
414,46,3.45,3.06
414,47,3.05,3.243333333
414,48,2.65,3.986666667
414,49,2.85,4.476666667
414,50,2.9,5.28
414,51,3.5,5.736666667
414,52,3.5,5.596666667
414,53,4,5.366666667
414,55,5.35,4.93
414,56,6.75,5.02
414,57,5.75,5.096666667
414,60,4.88,5.046666667
414,61,5.6,5.046666667
414,62,5.1,5.09
414,63,4.9,5.053333333
414,64,4.88,4.976666667
414,65,4.9,4.823333333
414,66,5,4.253333333
414,67,5.1,4.406666667
414,68,5.71,4.453333333
414,69,5.4,4.65
414,71,4.3,5.52
414,72,4.6,5.713333333
414,73,5.1,6.016666667
414,75,6.1,4.816666667
416,38,7,4.54
416,39,6.8,3.893333333
416,40,7.2,3.68
416,41,6.8,3.083333333
416,42,5.9,3.07
416,43,4.9,2.96
416,44,5.1,2.966666667
416,45,4.25,3.003333333
416,46,4,3.06
416,47,4.1,3.243333333
416,48,3.25,3.986666667
416,49,3.5,4.476666667
416,50,3.4,5.28
416,51,3.84,5.736666667
416,52,4.6,5.596666667
416,54,4.5,5.26
416,55,5.9,4.93
416,56,5,5.02
420,38,6.2,4.54
420,40,5.75,3.68
420,42,5.12,3.07
420,43,3.4,2.96
420,45,3.15,3.003333333
420,46,3.5,3.06
420,47,3.5,3.243333333
420,49,3.5,4.476666667
420,50,3.55,5.28
420,51,NaN,5.736666667
420,52,3.9,5.596666667
420,53,4.25,5.366666667
420,54,6,5.26
420,55,6.5,4.93
420,56,5.75,5.02
420,57,5.75,5.096666667
420,58,5.65,4.976666667
420,59,5.3,5.06
420,60,5.25,5.046666667
420,62,4.85,5.09
420,63,5,5.053333333
420,64,4.95,4.976666667
420,65,4.95,4.823333333
420,66,4.95,4.253333333
420,67,5,4.406666667
420,68,5.25,4.453333333
420,69,5.35,4.65
420,70,4.8,5.043333333
420,72,4.4,5.713333333
420,73,4.9,6.016666667
420,74,NaN,6.016666667
420,75,5.7,4.816666667
420,76,6.5,3.66
420,77,5.6,3.17
420,78,5.35,1.906666667
420,81,3.3,1.643333333
420,82,2.1,1.333333333
420,84,3.12,1.04
420,85,2.8,0.93
420,87,3.2,0.916666667
420,88,3.2,1.076666667
420,89,2,1.486666667
420,90,1.95,2.006666667
420,92,2.25,2.863333333
420,93,2.55,3.36
420,94,2.85,3.826666667
420,95,3.38,4.393333333
420,97,3.8,4.906666667
420,98,4.3,4.903333333
420,99,4.45,4.983333333
420,101,4.6,4.303333333
420,102,4.3,3.39
420,103,4.3,2.043333333
420,104,4,1.626666667
420,105,4,1.493333333
420,106,3.5,0.296666667
420,107,2.3,0.213333333
420,109,2,0.156666667
420,110,1.3,0.056666667
420,111,0.3,0.106666667
420,112,0.4,0.146666667
420,113,0.3,0.156666667
420,115,0.7,0.126666667
420,117,0.4,0.023333333
420,118,0.3,0.013333333
420,119,0.3,0.066666667
420,120,0.5,0.086666667
420,121,0.15,0.103333333
420,122,0.1,0.086666667
420,123,0.1,0.086666667
420,124,0.1,0.05
420,125,0.05,0.033333333
420,127,0.1,0.046666667
420,128,0.1,0.033333333
420,129,0.15,0.026666667
420,130,0.1,0.023333333
420,131,0.1,0.026666667
420,132,0.15,0.02
420,133,0.2,0.04
421,38,6.85,4.54
421,39,6.2,3.893333333
421,40,6.15,3.68
421,41,6.3,3.083333333
421,42,5.9,3.07
421,43,5,2.96
421,44,5.55,2.966666667
421,45,3.8,3.003333333
421,46,3.6,3.06
421,47,4,3.243333333
421,48,NaN,3.986666667
421,49,3.95,4.476666667
421,50,3.73,5.28
421,51,3.7,5.736666667
421,52,4.25,5.596666667
421,53,4.75,5.366666667
421,54,5.9,5.26
421,55,5.7,4.93
421,56,5.7,5.02
421,57,4.3,5.096666667
421,58,4.2,4.976666667
421,59,3.65,5.06
421,60,4.9,5.046666667
421,61,4.85,5.046666667
421,62,4.75,5.09
421,63,4.25,5.053333333
421,64,5.2,4.976666667
421,65,5.35,4.823333333
421,66,5.4,4.253333333
421,68,5.9,4.453333333
421,69,5.9,4.65
421,70,4.25,5.043333333
421,71,4.65,5.52
421,72,4.65,5.713333333
421,74,5.9,6.016666667
421,75,5.8,4.816666667
421,76,6.25,3.66
421,77,5.9,3.17
421,78,5.8,1.906666667
421,79,5.3,1.72
421,80,4.9,1.713333333
421,81,5,1.643333333
421,83,4.55,1.156666667
421,84,4.7,1.04
421,85,3.75,0.93
421,86,2.75,0.916666667
421,87,3.5,0.916666667
421,88,1.4,1.076666667
421,89,2.5,1.486666667
421,90,2.95,2.006666667
421,91,3.15,2.536666667
421,92,3.3,2.863333333
421,93,4.4,3.36
421,94,4.6,3.826666667
421,95,4.4,4.393333333
421,96,4.5,4.703333333
421,97,4.6,4.906666667
421,98,4.7,4.903333333
421,99,4.85,4.983333333
421,100,4.85,4.736666667
421,102,4.25,3.39
421,103,4.3,2.043333333
421,104,4.1,1.626666667
421,106,3.6,0.296666667
421,107,3.3,0.213333333
421,108,3.8,0.173333333
421,109,3.5,0.156666667
421,110,2.25,0.056666667
421,111,1,0.106666667
421,112,1.65,0.146666667
421,114,2.85,0.136666667
421,115,3.35,0.126666667
421,116,2.6,0.046666667
421,117,1.9,0.023333333
421,118,1.8,0.013333333
421,122,0.25,0.086666667
421,123,0.25,0.086666667
421,124,0.3,0.05
421,125,0.27,0.033333333
421,127,0.22,0.046666667
421,128,0.25,0.033333333
421,129,0.22,0.026666667
421,130,0.35,0.023333333
421,131,0.55,0.026666667
421,132,0.7,0.02
421,134,1.75,0.123333333
421,135,1.6,0.286666667
421,137,1.8,0.296666667
421,138,1.5,0.43
421,139,1.95,0.59
421,140,2.15,0.89
421,141,1.7,1.036666667
421,142,1.35,1.206666667
421,143,1.75,1.56
421,144,1.85,1.84
421,145,2.23,2.04
421,146,2.23,2.316666667
421,147,2.48,2.386666667
421,148,2.69,2.3
421,149,2.95,1.98
421,150,3.15,1.576666667
422,38,6.9,4.54
422,39,5.1,3.893333333
422,40,5.2,3.68
422,41,5.5,3.083333333
422,42,4.9,3.07
422,43,4.6,2.96
422,44,5.1,2.966666667
422,46,3.4,3.06
422,47,4,3.243333333
422,48,4.2,3.986666667
422,49,3.7,4.476666667
422,50,4,5.28
422,51,4,5.736666667
422,98,4.5,4.903333333
422,99,4.6,4.983333333
422,100,4.5,4.736666667
422,101,4.5,4.303333333
422,102,4.5,3.39
422,104,4.4,1.626666667
422,105,4,1.493333333
422,106,4,0.296666667
422,107,2.5,0.213333333
422,108,2,0.173333333
422,113,1,0.156666667
422,114,1.2,0.136666667
422,115,1.2,0.126666667
422,116,1.5,0.046666667
422,117,0.65,0.023333333
422,118,0.65,0.013333333
422,119,0.55,0.066666667
422,120,0.65,0.086666667
422,121,0.65,0.103333333
422,122,0.08,0.086666667
422,123,0.05,0.086666667
422,124,0.05,0.05
422,125,0.05,0.033333333
422,127,0.1,0.046666667
422,128,0.1,0.033333333
422,129,0.05,0.026666667
422,130,0.03,0.023333333
422,131,0.08,0.026666667
422,132,0.3,0.02
422,133,0.25,0.04
422,134,0.03,0.123333333
422,135,0.27,0.286666667
422,136,0.27,0.256666667
422,137,0.85,0.296666667
422,138,0.95,0.43
422,139,0.56,0.59
422,140,0.5,0.89
422,141,0.9313,1.036666667
422,142,1.06,1.206666667
422,143,1.5057,1.56
422,144,1.85,1.84
422,145,1.66,2.04
422,146,1.7588,2.316666667
422,147,2.4189,2.386666667
422,148,2.7875,2.3
422,149,3.072,1.98
423,38,7.46,4.54
423,40,5.87,3.68
423,41,5.6,3.083333333
423,42,5.05,3.07
423,43,4.64,2.96
423,44,4.25,2.966666667
423,45,3.81,3.003333333
423,46,2.85,3.06
423,47,3.28,3.243333333
423,48,3.02,3.986666667
423,49,3.22,4.476666667
423,52,3.74,5.596666667
423,54,5.74,5.26
423,56,5.93,5.02
423,57,5.7,5.096666667
423,58,5.3,4.976666667
423,60,5.22,5.046666667
423,63,4.91,5.053333333
423,64,5.47,4.976666667
423,65,4.97,4.823333333
423,69,NaN,4.65
423,70,4.87,5.043333333
423,73,4.54,6.016666667
423,74,NaN,6.016666667
423,76,5.71,3.66
423,77,5.6,3.17
423,78,6.18,1.906666667
423,79,5.89,1.72
423,80,4.21,1.713333333
423,82,2.3,1.333333333
423,83,1.56,1.156666667
423,84,1.79,1.04
423,86,1.37,0.916666667
423,91,NaN,2.536666667
423,94,1.66,3.826666667
423,96,4.01,4.703333333
423,97,4,4.906666667
423,100,5,4.736666667
423,101,5.5,4.303333333
423,104,4.8242,1.626666667
423,107,2.6,0.213333333
423,110,0.68,0.056666667
423,111,0.41,0.106666667
423,112,0.31,0.146666667
423,113,0.24,0.156666667
423,116,0.38,0.046666667
423,117,0.47,0.023333333
423,119,0.25,0.066666667
423,120,0.6136,0.086666667
423,121,0.29,0.103333333
423,123,0.0941,0.086666667
423,124,0.09,0.05
423,125,0.0851,0.033333333
423,127,0.07,0.046666667
423,134,0.27,0.123333333
423,135,0.28,0.286666667
424,38,6.75,4.54
424,39,NaN,3.893333333
424,40,NaN,3.68
424,41,7,3.083333333
424,42,5.5,3.07
424,43,NaN,2.96
424,44,4.25,2.966666667
424,45,2.5,3.003333333
424,46,2.5,3.06
424,47,3.7,3.243333333
424,48,NaN,3.986666667
424,49,3,4.476666667
424,50,3.2,5.28
424,52,5.5,5.596666667
424,96,NaN,4.703333333
424,97,NaN,4.906666667
424,98,NaN,4.903333333
424,99,NaN,4.983333333
424,100,NaN,4.736666667
424,101,NaN,4.303333333
424,102,NaN,3.39
424,103,NaN,2.043333333
424,104,NaN,1.626666667
424,105,NaN,1.493333333
424,106,NaN,0.296666667
424,107,NaN,0.213333333
424,108,NaN,0.173333333
424,109,NaN,0.156666667
424,111,NaN,0.106666667
424,112,NaN,0.146666667
424,113,NaN,0.156666667
424,114,NaN,0.136666667
424,115,NaN,0.126666667
424,116,NaN,0.046666667
424,117,NaN,0.023333333
424,118,NaN,0.013333333
424,119,NaN,0.066666667
424,120,NaN,0.086666667
424,122,NaN,0.086666667
424,123,NaN,0.086666667
424,124,NaN,0.05
424,125,NaN,0.033333333
424,129,NaN,0.026666667
424,131,NaN,0.026666667
424,136,NaN,0.256666667
424,137,NaN,0.296666667
424,138,NaN,0.43
424,139,NaN,0.59
424,140,NaN,0.89
424,141,NaN,1.036666667
424,142,NaN,1.206666667
424,143,NaN,1.56
424,144,NaN,1.84
424,146,NaN,2.316666667
424,147,NaN,2.386666667
424,148,NaN,2.3
424,149,NaN,1.98
426,39,6.6,3.893333333
426,40,6.26,3.68
426,41,6.54,3.083333333
426,42,4.87,3.07
426,43,4.09,2.96
426,44,4.43,2.966666667
426,45,3.83,3.003333333
426,46,3.76,3.06
426,47,3.95,3.243333333
426,48,3.78,3.986666667
426,49,3.51,4.476666667
426,50,3.36,5.28
426,51,3.66,5.736666667
426,52,4.43,5.596666667
426,53,4.95,5.366666667
426,54,5.42,5.26
426,55,6,4.93
426,56,5.36,5.02
426,57,5.96,5.096666667
426,58,5.05,4.976666667
426,59,4.83,5.06
426,60,5.05,5.046666667
426,61,4.68,5.046666667
426,62,4.67,5.09
426,63,4.95,5.053333333
426,64,5.53,4.976666667
426,65,5.49,4.823333333
426,66,5.33,4.253333333
426,67,4.98,4.406666667
426,69,4.41,4.65
426,70,4.03,5.043333333
426,71,4.39,5.52
426,72,4.14,5.713333333
426,73,4.3,6.016666667
426,75,5.54,4.816666667
426,76,5.38,3.66
426,77,5.76,3.17
426,78,5.98,1.906666667
426,81,3.34,1.643333333
426,82,2.65,1.333333333
426,83,2.44,1.156666667
426,84,2.66,1.04
426,85,2.88,0.93
426,86,2.1,0.916666667
426,87,2.32,0.916666667
426,88,1.74,1.076666667
426,89,1.11,1.486666667
426,90,1.35,2.006666667
426,91,1.4,2.536666667
426,92,1.68,2.863333333
426,94,3.18,3.826666667
426,95,3.35,4.393333333
426,97,3.87,4.906666667
426,98,4.36,4.903333333
426,99,4.87,4.983333333
426,100,4.73,4.736666667
426,101,4.52,4.303333333
426,102,4.42,3.39
426,103,4.42,2.043333333
426,104,4.5,1.626666667
426,105,4.45,1.493333333
426,107,3.12,0.213333333
426,108,2.11,0.173333333
426,109,2.48,0.156666667
426,110,1.22,0.056666667
426,111,0.33,0.106666667
426,112,0.3383,0.146666667
426,113,0.6567,0.156666667
426,114,0.9859,0.136666667
426,115,1.1116,0.126666667
426,116,1.2101,0.046666667
426,117,1.1633,0.023333333
426,118,1.15,0.013333333
426,119,0.1352,0.066666667
426,120,0.7382,0.086666667
426,121,0.6958,0.103333333
426,122,0.015,0.086666667
426,123,0.014,0.086666667
426,124,0.0771,0.05
426,125,0.074,0.033333333
426,126,0.073,0.063333333
426,127,0.0801,0.046666667
426,128,0.1731,0.033333333
426,129,0.1714,0.026666667
426,130,0.0558,0.023333333
426,131,0.045,0.026666667
426,132,0.1261,0.02
426,133,0.1247,0.04
426,134,0.1833,0.123333333
426,135,0.5076,0.286666667
426,136,1.0351,0.256666667
426,137,1.186,0.296666667
426,138,2.07,0.43
426,139,1.4883,0.59
426,140,1.2383,0.89
426,141,0.9523,1.036666667
426,142,1.3217,1.206666667
426,143,1.3445,1.56
426,144,1.53,1.84
426,145,1.53,2.04
426,148,1.655,2.3
426,149,1.655,1.98
426,150,2.6417,1.576666667
427,39,6.2,3.893333333
427,40,5.6,3.68
427,41,5.4,3.083333333
427,42,5.1,3.07
427,43,4.5,2.96
427,44,4.9,2.966666667
427,45,4.5,3.003333333
427,46,NaN,3.06
427,47,3.7,3.243333333
427,48,3.7,3.986666667
427,49,3.7,4.476666667
427,50,3.6,5.28
428,39,6.55,3.893333333
428,40,6.86,3.68
428,41,6.38,3.083333333
428,42,4.65,3.07
428,43,4.43,2.96
428,44,4.85,2.966666667
428,45,3.89,3.003333333
428,46,3.61,3.06
428,47,3.88,3.243333333
428,49,2.79,4.476666667
428,51,3.89,5.736666667
428,52,4.58,5.596666667
428,53,4.46,5.366666667
428,54,6.25,5.26
428,55,7.02,4.93
428,56,6.98,5.02
428,57,6.44,5.096666667
428,58,5.6,4.976666667
428,59,4.69,5.06
428,60,5.16,5.046666667
428,61,5.55,5.046666667
428,62,5.51,5.09
428,63,5.49,5.053333333
428,64,5.57,4.976666667
428,65,5.7,4.823333333
428,66,5.71,4.253333333
428,67,5.73,4.406666667
428,68,5.13,4.453333333
428,69,5.2,4.65
428,70,4.25,5.043333333
428,71,4.45,5.52
428,72,4.54,5.713333333
428,73,5,6.016666667
428,74,5.27,6.016666667
428,75,5.85,4.816666667
428,76,6.16,3.66
428,77,6.1,3.17
428,78,6.02,1.906666667
428,79,5.16,1.72
428,80,5.16,1.713333333
428,81,4.16,1.643333333
428,82,3.92,1.333333333
428,83,3.42,1.156666667
428,84,3.32,1.04
428,85,2.69,0.93
428,86,2.51,0.916666667
428,87,3.15,0.916666667
428,88,2.83,1.076666667
428,89,2.2,1.486666667
428,90,1.92,2.006666667
428,91,2.53,2.536666667
428,92,2.73,2.863333333
428,94,3.3,3.826666667
428,95,3.64,4.393333333
428,96,4.1,4.703333333
428,97,4.69,4.906666667
428,98,4.73,4.903333333
428,99,4.64,4.983333333
428,100,4.49,4.736666667
428,101,4.8,4.303333333
428,102,4.63,3.39
428,103,5.031,2.043333333
428,105,4.99,1.493333333
428,106,4.38,0.296666667
428,108,1.6,0.173333333
428,109,2.64,0.156666667
428,110,2.04,0.056666667
428,111,0.36,0.106666667
428,112,0.15,0.146666667
428,114,0.72,0.136666667
428,115,1.17,0.126666667
428,116,1.26,0.046666667
428,117,1.21,0.023333333
428,118,0.5,0.013333333
428,119,0.78,0.066666667
428,123,-0.02,0.086666667
428,124,0.0987,0.05
428,125,0.19,0.033333333
428,126,0.24,0.063333333
428,127,0.25,0.046666667
428,129,0.16,0.026666667
428,130,0.07,0.023333333
428,131,0.07,0.026666667
428,132,0.09,0.02
428,133,0.17,0.04
428,134,0.59,0.123333333
428,135,0.984,0.286666667
428,136,1.162,0.256666667
428,137,1.24,0.296666667
428,138,0.77,0.43
428,146,2.15,2.316666667
428,147,2.53,2.386666667
428,148,3.1314,2.3
428,149,3.0197,1.98
428,150,2.9981,1.576666667
429,39,6.06,3.893333333
429,40,5.57,3.68
429,41,5.7,3.083333333
429,42,4.83,3.07
429,43,5.06,2.96
429,44,5.24,2.966666667
429,45,3.68,3.003333333
429,46,3.78,3.06
429,47,3.4,3.243333333
429,48,2.78,3.986666667
429,49,3.11,4.476666667
429,50,3.34,5.28
429,51,3.47,5.736666667
429,52,3.59,5.596666667
429,53,3.87,5.366666667
429,55,6.75,4.93
429,56,5.53,5.02
429,57,5.35,5.096666667
429,58,5.4,4.976666667
429,60,5.23,5.046666667
429,61,5.16,5.046666667
429,62,5.02,5.09
429,63,5.1,5.053333333
429,64,5.49,4.976666667
429,65,5.18,4.823333333
429,66,6.47,4.253333333
429,67,5.03,4.406666667
429,68,5.02,4.453333333
429,69,5,4.65
429,70,3.49,5.043333333
429,71,4.46,5.52
429,72,4.46,5.713333333
429,74,5.52,6.016666667
429,75,6.61,4.816666667
429,79,4.79,1.72
429,80,3.38,1.713333333
429,81,3.66,1.643333333
429,82,2.01,1.333333333
429,83,2.91,1.156666667
429,84,3.19,1.04
429,85,2.82,0.93
429,86,2.33,0.916666667
429,87,2.27,0.916666667
429,88,1.75,1.076666667
429,89,2.23,1.486666667
429,90,2.19,2.006666667
429,91,2.06,2.536666667
429,92,2.36,2.863333333
429,93,2.78,3.36
429,94,2.7,3.826666667
429,95,3.33,4.393333333
429,97,4.15,4.906666667
429,98,4.67,4.903333333
429,99,4.63,4.983333333
429,100,4.9,4.736666667
429,101,4.89,4.303333333
429,102,4.82,3.39
429,104,4.81,1.626666667
429,105,4.83,1.493333333
429,106,3.67,0.296666667
429,108,1.52,0.173333333
429,110,0.51,0.056666667
429,130,0.195,0.023333333
429,131,0.211,0.026666667
429,132,0.246,0.02
429,134,0.53,0.123333333
429,135,0.78,0.286666667
429,136,0.854,0.256666667
429,138,1.295,0.43
429,140,0.846,0.89
429,142,1.0287,1.206666667
429,143,1.1254,1.56
429,144,1.5458,1.84
429,146,1.6458,2.316666667
429,148,2.7,2.3
429,150,2.7693,1.576666667
431,39,5.4,3.893333333
431,40,5.5,3.68
431,42,4.3,3.07
431,44,3.6,2.966666667
431,45,3.6,3.003333333
431,46,3.5,3.06
431,47,3.4,3.243333333
431,48,3,3.986666667
431,49,3,4.476666667
431,50,3.4,5.28
431,51,3.6,5.736666667
431,52,4.5,5.596666667
431,54,5,5.26
431,55,5.5,4.93
431,57,4.75,5.096666667
431,58,4.65,4.976666667
431,59,4.5,5.06
431,60,4.5,5.046666667
431,61,4.75,5.046666667
431,62,4.8,5.09
431,63,5,5.053333333
431,64,5.4,4.976666667
431,66,5.05,4.253333333
431,67,5.1,4.406666667
431,68,5.09,4.453333333
431,70,3.8,5.043333333
431,71,4.15,5.52
431,72,4.5,5.713333333
431,74,4.73,6.016666667
431,75,5.8,4.816666667
431,76,6.4,3.66
431,77,6,3.17
431,78,6,1.906666667
431,79,4.55,1.72
431,80,3.15,1.713333333
431,81,2.7,1.643333333
431,83,2.35,1.156666667
431,84,3.3,1.04
431,86,1.57,0.916666667
431,87,2.57,0.916666667
431,88,1.77,1.076666667
431,90,1.22,2.006666667
431,91,1.44,2.536666667
431,95,3.48,4.393333333
431,96,3.66,4.703333333
431,97,3.903,4.906666667
431,98,4.35,4.903333333
431,99,4.41,4.983333333
431,100,4.75,4.736666667
431,102,4.56,3.39
431,103,4.93,2.043333333
431,104,4.93,1.626666667
431,105,4.78,1.493333333
431,106,3.96,0.296666667
431,107,2.51,0.213333333
431,108,2.03,0.173333333
431,109,2.26,0.156666667
431,110,1.2,0.056666667
431,111,1.45,0.106666667
431,112,0.38,0.146666667
431,116,0.98,0.046666667
431,118,0.62,0.013333333
431,120,0.27,0.086666667
