MZ_data_mat_h21,MZ_data_mat_h22,MZ_data_mat_h23,MZ_data_mat_h24
99,79,5.2,3.17
99,81,3.8,1.72
99,83,2.28,1.643333333
99,84,2.3,1.333333333
99,85,1.9,1.156666667
99,86,1.7,1.04
99,87,1.7,0.93
99,88,1.6,0.916666667
99,90,1.1,1.076666667
99,91,1.2,1.486666667
99,92,1.5,2.006666667
99,94,2.6,2.863333333
99,95,3.2,3.36
99,96,3.7,3.826666667
99,98,4.3,4.703333333
99,99,4.7,4.906666667
99,100,4.9,4.903333333
99,102,4.5,4.736666667
99,104,5,3.39
99,107,2.3,1.493333333
99,109,2,0.213333333
99,110,1,0.173333333
99,114,0.2,0.146666667
100,9,9.55,9.17
100,17,7.8,6.896666667
100,19,7.1,5.523333333
100,20,5.7,5.353333333
100,21,5.5,5.536666667
100,22,5.25,5.656666667
100,23,5.75,6.043333333
100,24,6,5.863333333
100,25,6,5.723333333
100,26,5.75,6.21
100,27,6,7.01
100,28,6.75,7.726666667
100,29,7.75,8.54
100,30,8,8.41
100,31,9,7.843333333
100,33,8,7.76
100,34,7.5,7.746666667
100,35,8.5,7.476666667
404,37,6.98,6.023333333
404,38,6.49,5.56
404,39,5.81,5.376666667
404,40,5.84,4.54
404,41,5.28,3.893333333
404,42,4.5,3.68
404,43,4.16,3.083333333
404,44,3.91,3.07
404,45,3.42,2.96
404,46,3.31,2.966666667
404,47,3.11,3.003333333
404,48,3.06,3.06
404,49,3.31,3.243333333
404,50,3.05,3.986666667
404,52,4.43,5.28
404,53,5.15,5.736666667
404,54,6.08,5.596666667
404,55,6.67,5.366666667
404,56,6.05,5.26
404,57,5.44,4.93
404,58,5.13,5.02
404,59,5.11,5.096666667
404,60,5.26,4.976666667
404,61,5.52,5.06
404,62,5.43,5.046666667
404,63,5.23,5.046666667
404,64,5.52,5.09
404,65,5.16,5.053333333
404,66,5.23,4.976666667
404,67,5.18,4.823333333
404,70,4.15,4.453333333
404,71,4.43,4.65
404,73,4.93,5.52
405,37,6.6,6.023333333
405,38,6.12,5.56
405,39,5.3,5.376666667
405,40,5.1,4.54
405,41,5.4,3.893333333
405,42,4.5,3.68
405,43,4.6,3.083333333
405,45,3.3,2.96
405,46,3.6,2.966666667
405,48,3.4,3.06
405,49,3.4,3.243333333
405,50,3.4,3.986666667
405,51,3.5,4.476666667
405,52,4.1,5.28
405,53,5,5.736666667
405,55,6.5,5.366666667
405,56,6.6,5.26
405,58,5.3,5.02
405,60,5.2,4.976666667
405,61,5.2,5.06
405,71,4.3,4.65
405,74,NaN,5.713333333
405,84,2.3,1.333333333
405,85,1.9,1.156666667
405,86,1.4,1.04
405,87,1.7,0.93
405,89,1.5,0.916666667
405,90,1.5,1.076666667
405,94,2.5,2.863333333
405,99,4.6,4.906666667
405,100,4.8,4.903333333
405,102,4.6,4.736666667
405,103,4.6,4.303333333
405,104,4.6,3.39
407,37,7.2,6.023333333
407,38,6.9,5.56
407,39,5.5,5.376666667
407,40,5.7,4.54
407,41,5.8,3.893333333
407,42,5.3,3.68
407,43,4.6,3.083333333
407,44,4.4,3.07
407,45,3.8,2.96
407,46,3.5,2.966666667
407,47,3.5,3.003333333
407,48,3.84,3.06
407,49,3.25,3.243333333
407,50,3.08,3.986666667
407,51,3.4,4.476666667
407,52,3.9,5.28
407,53,5,5.736666667
407,54,6.6,5.596666667
407,55,6,5.366666667
407,56,6,5.26
407,57,5.2,4.93
407,58,5.2,5.02
407,59,4.51,5.096666667
407,60,5.14,4.976666667
407,61,5.2,5.06
407,62,5.7,5.046666667
407,63,5.2,5.046666667
407,65,5.8,5.053333333
407,67,5,4.823333333
407,68,5.7,4.253333333
407,69,5.5,4.406666667
407,70,3.7,4.453333333
407,71,4.5,4.65
407,72,4.4,5.043333333
407,73,5.2,5.52
407,74,5.2,5.713333333
407,75,5.8,6.016666667
407,76,6,6.016666667
407,77,6,4.816666667
407,78,6,3.66
407,80,3.6,1.906666667
407,81,3.6,1.72
407,82,2.2,1.713333333
407,83,3.2,1.643333333
407,84,3.1,1.333333333
407,85,2.2,1.156666667
407,86,1.6,1.04
407,87,1.5,0.93
407,88,1.7,0.916666667
407,89,1.5,0.916666667
407,97,4.02,4.393333333
407,99,4.5,4.906666667
407,101,5.2,4.983333333
407,102,4.7,4.736666667
407,103,4.677,4.303333333
407,104,4.9,3.39
407,106,3.784,1.626666667
407,107,1.9,1.493333333
407,108,1.466,0.296666667
407,109,2.188,0.213333333
407,110,0.969,0.173333333
407,112,0.686,0.056666667
407,118,0.238,0.046666667
407,119,0.713,0.023333333
407,120,1.2,0.013333333
407,121,0.238,0.066666667
407,122,0.143,0.086666667
407,125,0.2,0.086666667
407,126,0.2,0.05
407,130,0.143,0.033333333
407,131,0.143,0.026666667
408,38,6.98,5.56
408,39,5.9,5.376666667
408,40,5.5,4.54
408,41,6.1,3.893333333
408,42,5.4,3.68
408,43,4.1,3.083333333
408,44,4.1,3.07
408,45,3.6,2.96
408,46,3.7,2.966666667
408,49,4.2,3.243333333
408,52,4.7,5.28
409,38,6.4,5.56
409,43,4,3.083333333
409,44,4.1,3.07
409,45,3.6,2.96
409,46,3.55,2.966666667
409,48,3.75,3.06
409,51,4.25,4.476666667
409,52,4.35,5.28
409,53,5.1,5.736666667
409,54,5.8,5.596666667
409,55,6,5.366666667
409,56,5.9,5.26
409,57,5.3,4.93
409,58,5.1,5.02
409,59,4.7,5.096666667
411,38,6.38,5.56
411,39,5.63,5.376666667
411,40,5.7,4.54
411,42,4.92,3.68
411,43,3.66,3.083333333
411,44,4.01,3.07
411,45,3.33,2.96
411,46,3.08,2.966666667
411,47,3.28,3.003333333
411,48,2.85,3.06
411,49,3.32,3.243333333
411,50,3.27,3.986666667
411,51,3.42,4.476666667
411,52,4.31,5.28
411,54,6.16,5.596666667
411,55,6.35,5.366666667
411,56,5.95,5.26
411,57,5.2,4.93
411,58,5.06,5.02
411,61,4.97,5.06
411,62,5,5.046666667
411,63,5.01,5.046666667
411,64,5.5,5.09
411,65,5.01,5.053333333
411,66,5,4.976666667
411,67,5.06,4.823333333
411,68,5.03,4.253333333
411,69,4.98,4.406666667
411,70,4.25,4.453333333
411,73,4.6,5.52
411,75,5.65,6.016666667
411,78,6.2,3.66
411,79,4.8,3.17
411,80,3.53,1.906666667
411,81,3.25,1.72
411,82,1.95,1.713333333
411,83,2.22,1.643333333
411,85,1.89,1.156666667
411,87,1.23,0.93
411,89,1.06,0.916666667
411,91,1,1.486666667
411,92,1.347,2.006666667
411,94,2.46,2.863333333
411,95,3.18,3.36
411,96,3.65,3.826666667
411,97,4.28,4.393333333
411,98,4.56,4.703333333
411,99,4.77,4.906666667
411,100,4.77,4.903333333
411,102,4.96,4.736666667
411,103,4.95,4.303333333
411,104,4.94,3.39
411,105,4.74,2.043333333
411,106,4,1.626666667
411,107,2.32,1.493333333
411,108,1.55,0.296666667
411,109,2.1,0.213333333
411,110,0.7,0.173333333
411,111,0.43,0.156666667
411,112,0.23,0.056666667
411,113,0.22,0.106666667
411,114,0.22,0.146666667
411,115,0.19,0.156666667
411,116,0.44,0.136666667
411,117,0.23,0.126666667
411,118,0.22,0.046666667
411,119,0.23,0.023333333
411,120,0.31,0.013333333
411,122,0.13,0.086666667
411,125,0.24,0.086666667
411,126,0.1338,0.05
411,127,0.0808,0.033333333
411,128,0.111,0.063333333
411,129,0.03,0.046666667
411,131,0.0724,0.026666667
411,133,0.1148,0.026666667
411,134,0.05,0.02
411,135,0.27,0.04
411,136,0.29,0.123333333
411,137,0.52,0.286666667
411,138,NaN,0.256666667
411,141,0.58,0.59
411,142,0.6,0.89
411,143,0.8,1.036666667
411,144,1.3,1.206666667
411,145,1.3,1.56
411,146,1.3,1.84
411,147,1.9,2.04
411,148,2.3,2.316666667
411,149,2.5,2.386666667
411,150,2.8,2.3
414,38,5.9,5.56
414,39,6,5.376666667
414,40,5.4,4.54
414,41,5,3.893333333
414,42,4.9,3.68
414,43,5.3,3.083333333
414,44,3.75,3.07
414,45,3.5,2.96
414,46,3.25,2.966666667
414,47,2.75,3.003333333
414,48,2.55,3.06
414,49,2.75,3.243333333
414,50,3,3.986666667
414,51,3.8,4.476666667
414,52,4,5.28
414,53,4.25,5.736666667
414,55,6.35,5.366666667
414,56,6.45,5.26
414,57,5.5,4.93
414,60,4.88,4.976666667
414,61,5.65,5.06
414,62,5.3,5.046666667
414,63,5.2,5.046666667
414,64,5.71,5.09
414,65,4.9,5.053333333
414,66,5,4.976666667
414,67,5.1,4.823333333
414,68,5.16,4.253333333
414,69,5.4,4.406666667
414,71,4.3,4.65
414,72,4.6,5.043333333
414,73,5,5.52
414,75,6.1,6.016666667
416,38,6.5,5.56
416,39,5.9,5.376666667
416,40,6.4,4.54
416,41,6.5,3.893333333
416,42,4.9,3.68
416,43,4,3.083333333
416,44,4.25,3.07
416,45,3.5,2.96
416,46,3.2,2.966666667
416,47,3.6,3.003333333
416,48,3.15,3.06
416,49,3.2,3.243333333
416,50,3.1,3.986666667
416,51,3.6,4.476666667
416,52,4.75,5.28
416,54,5,5.596666667
416,55,6.25,5.366666667
416,56,5.5,5.26
420,38,6.35,5.56
420,40,5.6,4.54
420,42,4.67,3.68
420,43,3.65,3.083333333
420,45,3.05,2.96
420,46,3.25,2.966666667
420,47,3.25,3.003333333
420,49,3.25,3.243333333
420,50,3.15,3.986666667
420,51,NaN,4.476666667
420,52,4.1,5.28
420,53,4.55,5.736666667
420,54,5.95,5.596666667
420,55,6.5,5.366666667
420,56,6.2,5.26
420,57,5.75,4.93
420,58,5.5,5.02
420,59,5,5.096666667
420,60,5,4.976666667
420,62,5.1,5.046666667
420,63,5,5.046666667
420,64,5.25,5.09
420,65,5.2,5.053333333
420,66,5.2,4.976666667
420,67,5.05,4.823333333
420,68,5.2,4.253333333
420,69,5.22,4.406666667
420,70,4.4,4.453333333
420,72,4.35,5.043333333
420,73,4.9,5.52
420,74,NaN,5.713333333
420,75,5.8,6.016666667
420,76,6.8,6.016666667
420,77,5.8,4.816666667
420,78,5.65,3.66
420,81,3.1,1.72
420,82,2.05,1.713333333
420,84,2.3,1.333333333
420,85,2.1,1.156666667
420,87,2.1,0.93
420,88,2.2,0.916666667
420,89,1.65,0.916666667
420,90,1.3,1.076666667
420,92,1.6,2.006666667
420,93,1.9,2.536666667
420,94,2.5,2.863333333
420,95,2.95,3.36
420,97,3.8,4.393333333
420,98,4.25,4.703333333
420,99,4.45,4.906666667
420,101,4.9,4.983333333
420,102,4.8,4.736666667
420,103,4.6,4.303333333
420,104,4.3,3.39
420,105,4.5,2.043333333
420,106,3.75,1.626666667
420,107,2.2,1.493333333
420,109,1.65,0.213333333
420,110,0.75,0.173333333
420,111,0.3,0.156666667
420,112,0.3,0.056666667
420,113,0.2,0.106666667
420,115,0.3,0.156666667
420,117,0.2,0.126666667
420,118,0.2,0.046666667
420,119,0.2,0.023333333
420,120,0.25,0.013333333
420,121,0.15,0.066666667
420,122,0.1,0.086666667
420,123,0.1,0.103333333
420,124,0.1,0.086666667
420,125,0.03,0.086666667
420,127,0.05,0.033333333
420,128,0.09,0.063333333
420,129,0.1,0.046666667
420,130,0.1,0.033333333
420,131,0.1,0.026666667
420,132,0.1,0.023333333
420,133,0.1,0.026666667
421,38,6.95,5.56
421,39,5.6,5.376666667
421,40,5.8,4.54
421,41,5.35,3.893333333
421,42,5,3.68
421,43,3.9,3.083333333
421,44,4.25,3.07
421,45,3,2.96
421,46,3.1,2.966666667
421,47,3.3,3.003333333
421,48,NaN,3.06
421,49,3.25,3.243333333
421,50,3.37,3.986666667
421,51,3.63,4.476666667
421,52,4.6,5.28
421,53,4.75,5.736666667
421,54,6,5.596666667
421,55,5.9,5.366666667
421,56,5.75,5.26
421,57,5,4.93
421,58,4.45,5.02
421,59,4.2,5.096666667
421,60,5.15,4.976666667
421,61,5.1,5.06
421,62,5.05,5.046666667
421,63,4.8,5.046666667
421,64,5.77,5.09
421,65,5.6,5.053333333
421,66,5.6,4.976666667
421,68,5.35,4.253333333
421,69,5.5,4.406666667
421,70,4.25,4.453333333
421,71,4.6,4.65
421,72,4.7,5.043333333
421,74,5.65,5.713333333
421,75,6,6.016666667
421,76,6.4,6.016666667
421,77,6.1,4.816666667
421,78,6.35,3.66
421,79,4.9,3.17
421,80,4,1.906666667
421,81,4,1.72
421,83,2.75,1.643333333
421,84,3.5,1.333333333
421,85,2.95,1.156666667
421,86,1.4,1.04
421,87,1.75,0.93
421,88,1.2,0.916666667
421,89,1.1,0.916666667
421,90,1.25,1.076666667
421,91,1.6,1.486666667
421,92,2,2.006666667
421,93,3.2,2.536666667
421,94,3.8,2.863333333
421,95,3.6,3.36
421,96,4.2,3.826666667
421,97,4.4,4.393333333
421,98,4.5,4.703333333
421,99,4.85,4.906666667
421,100,5.1,4.903333333
421,102,4.95,4.736666667
421,103,5,4.303333333
421,104,4.6,3.39
421,106,3.75,1.626666667
421,107,2.8,1.493333333
421,108,2.9,0.296666667
421,109,2.35,0.213333333
421,110,1.1,0.173333333
421,111,0.5,0.156666667
421,112,0.35,0.056666667
421,114,0.95,0.146666667
421,115,1.3,0.156666667
421,116,0.8,0.136666667
421,117,0.4,0.126666667
421,118,0.35,0.046666667
421,122,0.17,0.086666667
421,123,0.15,0.103333333
421,124,0.19,0.086666667
421,125,0.18,0.086666667
421,127,0.14,0.033333333
421,128,0.17,0.063333333
421,129,0.15,0.046666667
421,130,0.15,0.033333333
421,131,0.25,0.026666667
421,132,0.25,0.023333333
421,134,0.65,0.02
421,135,0.5,0.04
421,137,0.8,0.286666667
421,138,0.6,0.256666667
421,139,0.95,0.296666667
421,140,1.1,0.43
421,141,1.15,0.59
421,142,0.7,0.89
421,143,1.15,1.036666667
421,144,1.35,1.206666667
421,145,1.69,1.56
421,146,1.69,1.84
421,147,1.88,2.04
421,148,2.23,2.316666667
421,149,2.48,2.386666667
421,150,2.75,2.3
422,38,6.9,5.56
422,39,4.4,5.376666667
422,40,5.5,4.54
422,41,5.99,3.893333333
422,42,5.6,3.68
422,43,4.4,3.083333333
422,44,4.9,3.07
422,46,3.1,2.966666667
422,47,3.6,3.003333333
422,48,3.6,3.06
422,49,3.4,3.243333333
422,50,3.6,3.986666667
422,51,3.6,4.476666667
422,98,4.5,4.703333333
422,99,4.5,4.906666667
422,100,5,4.903333333
422,101,4.75,4.983333333
422,102,4.4,4.736666667
422,104,4.7,3.39
422,105,4.1,2.043333333
422,106,4.1,1.626666667
422,107,2.2,1.493333333
422,108,1.5,0.296666667
422,113,0.2,0.106666667
422,114,0.16,0.146666667
422,115,0.3,0.156666667
422,116,0.7,0.136666667
422,117,0.15,0.126666667
422,118,0.15,0.046666667
422,119,0.15,0.023333333
422,120,0.15,0.013333333
422,121,0.15,0.066666667
422,122,0.07,0.086666667
422,123,0.03,0.103333333
422,124,0.03,0.086666667
422,125,0.05,0.086666667
422,127,0.1,0.033333333
422,128,0.1,0.063333333
422,129,0.05,0.046666667
422,130,0.03,0.033333333
422,131,0.08,0.026666667
422,132,0.05,0.023333333
422,133,0.12,0.026666667
422,134,0.05,0.02
422,135,0.11,0.04
422,136,0.25,0.123333333
422,137,0.55,0.286666667
422,138,0.65,0.256666667
422,139,0.26,0.296666667
422,140,0.5,0.43
422,141,0.5813,0.59
422,142,0.61,0.89
422,143,1.0057,1.036666667
422,144,1.35,1.206666667
422,145,1.36,1.56
422,146,1.5088,1.84
422,147,1.9189,2.04
422,148,2.2875,2.316666667
422,149,2.572,2.386666667
423,38,7.44,5.56
423,40,5.92,4.54
423,41,5.62,3.893333333
423,42,5.12,3.68
423,43,4.2,3.083333333
423,44,4.22,3.07
423,45,3.77,2.96
423,46,2.82,2.966666667
423,47,3.24,3.003333333
423,48,2.97,3.06
423,49,3.17,3.243333333
423,52,3.69,5.28
423,54,5.65,5.596666667
423,56,5.83,5.26
423,57,5.6,4.93
423,58,5.2,5.02
423,60,5.13,4.976666667
423,63,4.84,5.046666667
423,64,5.39,5.09
423,65,4.9,5.053333333
423,69,NaN,4.406666667
423,70,4.87,4.453333333
423,73,4.54,5.52
423,74,NaN,5.713333333
423,76,5.71,6.016666667
423,77,5.6,4.816666667
423,78,6.18,3.66
423,79,5.92,3.17
423,80,4.15,1.906666667
423,82,2.27,1.713333333
423,83,1.54,1.643333333
423,84,1.75,1.333333333
423,86,1.51,1.04
423,91,NaN,1.486666667
423,94,1.75,2.863333333
423,96,3.81,3.826666667
423,97,4,4.393333333
423,100,5,4.903333333
423,101,5.5,4.983333333
423,104,4.8684,3.39
423,107,2.73,1.493333333
423,110,0.67,0.173333333
423,111,0.16,0.156666667
423,112,0.3,0.056666667
423,113,0.24,0.106666667
423,116,0.38,0.136666667
423,117,0.47,0.126666667
423,119,0.18,0.023333333
423,120,0.3626,0.013333333
423,121,0.29,0.066666667
423,123,0.0927,0.103333333
423,124,0.09,0.086666667
423,125,0.0848,0.086666667
423,127,0.07,0.033333333
423,134,0.1,0.02
423,135,0.28,0.04
424,38,6.5,5.56
424,39,5.25,5.376666667
424,40,6,4.54
424,41,6.5,3.893333333
424,42,4.5,3.68
424,43,3.6,3.083333333
424,44,3.85,3.07
424,45,2.75,2.96
424,46,2.5,2.966666667
424,47,3.4,3.003333333
424,48,3,3.06
424,49,3,3.243333333
424,50,3.2,3.986666667
424,52,5,5.28
424,96,NaN,3.826666667
424,97,NaN,4.393333333
424,98,NaN,4.703333333
424,99,NaN,4.906666667
424,100,NaN,4.903333333
424,101,NaN,4.983333333
424,102,NaN,4.736666667
424,103,NaN,4.303333333
424,104,NaN,3.39
424,105,NaN,2.043333333
424,106,NaN,1.626666667
424,107,NaN,1.493333333
424,108,NaN,0.296666667
424,109,NaN,0.213333333
424,111,NaN,0.156666667
424,112,NaN,0.056666667
424,113,NaN,0.106666667
424,114,NaN,0.146666667
424,115,NaN,0.156666667
424,116,NaN,0.136666667
424,117,NaN,0.126666667
424,118,NaN,0.046666667
424,119,NaN,0.023333333
424,120,NaN,0.013333333
424,122,NaN,0.086666667
424,123,NaN,0.103333333
424,124,NaN,0.086666667
424,125,NaN,0.086666667
424,129,NaN,0.046666667
424,131,NaN,0.026666667
424,136,NaN,0.123333333
424,137,NaN,0.286666667
424,138,NaN,0.256666667
424,139,NaN,0.296666667
424,140,NaN,0.43
424,141,NaN,0.59
424,142,NaN,0.89
424,143,NaN,1.036666667
424,144,NaN,1.206666667
424,146,NaN,1.84
424,147,NaN,2.04
424,148,NaN,2.316666667
424,149,NaN,2.386666667
426,39,5.94,5.376666667
426,40,5.6,4.54
426,41,5.87,3.893333333
426,42,4.71,3.68
426,43,3.71,3.083333333
426,44,3.81,3.07
426,45,3.3,2.96
426,46,3.16,2.966666667
426,47,3.23,3.003333333
426,48,3.15,3.06
426,49,3.14,3.243333333
426,50,3.08,3.986666667
426,51,3.36,4.476666667
426,52,4.2,5.28
426,53,4.62,5.736666667
426,54,5.27,5.596666667
426,55,6.33,5.366666667
426,56,5.55,5.26
426,57,5.52,4.93
426,58,5,5.02
426,59,4.77,5.096666667
426,60,5.01,4.976666667
426,61,5.11,5.06
426,62,4.89,5.046666667
426,63,4.9,5.046666667
426,64,5.46,5.09
426,65,5.4,5.053333333
426,66,5.27,4.976666667
426,67,5.01,4.823333333
426,69,4.75,4.406666667
426,70,3.72,4.453333333
426,71,4.23,4.65
426,72,4.31,5.043333333
426,73,4.73,5.52
426,75,5.67,6.016666667
426,76,6.19,6.016666667
426,77,6.39,4.816666667
426,78,6.07,3.66
426,81,3.29,1.72
426,82,2.2,1.713333333
426,83,1.96,1.643333333
426,84,2.28,1.333333333
426,85,1.94,1.156666667
426,86,1.58,1.04
426,87,1.4,0.93
426,88,1.25,0.916666667
426,89,0.86,0.916666667
426,90,0.9,1.076666667
426,91,1.11,1.486666667
426,92,1.35,2.006666667
426,94,2.65,2.863333333
426,95,2.93,3.36
426,97,3.88,4.393333333
426,98,4.37,4.703333333
426,99,4.86,4.906666667
426,100,4.85,4.903333333
426,101,5.3,4.983333333
426,102,4.97,4.736666667
426,103,5,4.303333333
426,104,5.16,3.39
426,105,4.75,2.043333333
426,107,2.15,1.493333333
426,108,1.3,0.296666667
426,109,1.82,0.213333333
426,110,1.35,0.173333333
426,111,0.13,0.156666667
426,112,0.1471,0.056666667
426,113,0.1268,0.106666667
426,114,0.1927,0.146666667
426,115,0.6211,0.156666667
426,116,0.1927,0.136666667
426,117,0.1567,0.126666667
426,118,0.2067,0.046666667
426,119,0.1471,0.023333333
426,120,0.1116,0.013333333
426,121,0.0558,0.066666667
426,122,0.015,0.086666667
426,123,0.014,0.103333333
426,124,0.0832,0.086666667
426,125,0.0801,0.086666667
426,126,0.0771,0.05
426,127,0.0821,0.033333333
426,128,0.0801,0.063333333
426,129,0.0446,0.046666667
426,130,0.0287,0.033333333
426,131,0.045,0.026666667
426,132,0.0497,0.023333333
426,133,0.0357,0.026666667
426,134,0.05,0.02
426,135,0.0575,0.04
426,136,0.2384,0.123333333
426,137,0.5161,0.286666667
426,138,0.7717,0.256666667
426,139,0.75,0.296666667
426,140,0.685,0.43
426,141,0.555,0.59
426,142,0.705,0.89
426,143,0.9679,1.036666667
426,144,1.28,1.206666667
426,145,1.28,1.56
426,148,1.5717,2.316666667
426,149,1.655,2.386666667
426,150,2.5033,2.3
427,39,5.7,5.376666667
427,40,5.4,4.54
427,41,5.3,3.893333333
427,42,5.1,3.68
427,43,3.9,3.083333333
427,44,4,3.07
427,45,3.9,2.96
427,46,NaN,2.966666667
427,47,3.3,3.003333333
427,48,3.3,3.06
427,49,3.4,3.243333333
427,50,3.3,3.986666667
428,39,5.6,5.376666667
428,40,5.99,4.54
428,41,5.68,3.893333333
428,42,4.02,3.68
428,43,3.54,3.083333333
428,44,4.04,3.07
428,45,3.05,2.96
428,46,2.99,2.966666667
428,47,3.37,3.003333333
428,49,3.18,3.243333333
428,51,3.68,4.476666667
428,52,4.17,5.28
428,53,4.64,5.736666667
428,54,6.43,5.596666667
428,55,6.85,5.366666667
428,56,6.32,5.26
428,57,5.73,4.93
428,58,5.72,5.02
428,59,4.7,5.096666667
428,60,5.14,4.976666667
428,61,5.58,5.06
428,62,5.47,5.046666667
428,63,5.51,5.046666667
428,64,5.82,5.09
428,65,5.81,5.053333333
428,66,5.73,4.976666667
428,67,5.67,4.823333333
428,68,5.2,4.253333333
428,69,5.04,4.406666667
428,70,4.12,4.453333333
428,71,4.44,4.65
428,72,4.39,5.043333333
428,73,4.9,5.52
428,74,5.21,5.713333333
428,75,5.89,6.016666667
428,76,6.62,6.016666667
428,77,5.97,4.816666667
428,78,6,3.66
428,79,4.69,3.17
428,80,3.92,1.906666667
428,81,3.43,1.72
428,82,2.68,1.713333333
428,83,2.05,1.643333333
428,84,2.27,1.333333333
428,85,1.98,1.156666667
428,86,1.6,1.04
428,87,1.74,0.93
428,88,1.54,0.916666667
428,89,1.25,0.916666667
428,90,1.17,1.076666667
428,91,1.43,1.486666667
428,92,1.53,2.006666667
428,94,2.93,2.863333333
428,95,3.09,3.36
428,96,3.5,3.826666667
428,97,4.06,4.393333333
428,98,4.58,4.703333333
428,99,4.69,4.906666667
428,100,4.95,4.903333333
428,101,4.9,4.983333333
428,102,4.79,4.736666667
428,103,5.045,4.303333333
428,105,5.01,2.043333333
428,106,4.39,1.626666667
428,108,1.31,0.296666667
428,109,2.07,0.213333333
428,110,0.96,0.173333333
428,111,0.03,0.156666667
428,112,0.31,0.056666667
428,114,0.27,0.146666667
428,115,0.29,0.156666667
428,116,0.29,0.136666667
428,117,0.29,0.126666667
428,118,0.38,0.046666667
428,119,0.36,0.023333333
428,123,-0.01,0.103333333
428,124,0.067,0.086666667
428,125,0.09,0.086666667
428,126,0.12,0.05
428,127,0.22,0.033333333
428,129,0.17,0.046666667
428,130,0.06,0.033333333
428,131,0.06,0.026666667
428,132,0.05,0.023333333
428,133,0.05,0.026666667
428,134,0.07,0.02
428,135,0.157,0.04
428,136,0.42,0.123333333
428,137,0.57,0.286666667
428,138,0.59,0.256666667
428,146,1.49,1.84
428,147,1.74,2.04
428,148,2.1927,2.316666667
428,149,2.5051,2.386666667
428,150,2.5571,2.3
429,39,5.97,5.376666667
429,40,5.51,4.54
429,41,5.49,3.893333333
429,42,4.68,3.68
429,43,4.04,3.083333333
429,44,4.26,3.07
429,45,3.46,2.96
429,46,3.46,2.966666667
429,47,3.15,3.003333333
429,48,2.95,3.06
429,49,3.13,3.243333333
429,50,3.16,3.986666667
429,51,3.35,4.476666667
429,52,3.82,5.28
429,53,4.24,5.736666667
429,55,6.94,5.366666667
429,56,5.58,5.26
429,57,5.47,4.93
429,58,5.33,5.02
429,60,5.15,4.976666667
429,61,5.12,5.06
429,62,5.01,5.046666667
429,63,5.08,5.046666667
429,64,5.46,5.09
429,65,5.15,5.053333333
429,66,5.46,4.976666667
429,67,5.04,4.823333333
429,68,5.01,4.253333333
429,69,5.01,4.406666667
429,70,3.61,4.453333333
429,71,4.46,4.65
429,72,4.48,5.043333333
429,74,5.43,5.713333333
429,75,6.42,6.016666667
429,79,4.72,3.17
429,80,3.28,1.906666667
429,81,3.18,1.72
429,82,1.48,1.713333333
429,83,1.88,1.643333333
429,84,2.15,1.333333333
429,85,1.88,1.156666667
429,86,1.31,1.04
429,87,1.24,0.93
429,88,1.22,0.916666667
429,89,1.35,0.916666667
429,90,1.37,1.076666667
429,91,1.36,1.486666667
429,92,1.62,2.006666667
429,93,2.13,2.536666667
429,94,2.27,2.863333333
429,95,2.98,3.36
429,97,3.83,4.393333333
429,98,4.33,4.703333333
429,99,4.51,4.906666667
429,100,4.95,4.903333333
429,101,4.92,4.983333333
429,102,4.85,4.736666667
429,104,4.81,3.39
429,105,4.82,2.043333333
429,106,3.62,1.626666667
429,108,1.5,0.296666667
429,110,0.51,0.173333333
429,130,0.127,0.033333333
429,131,0.154,0.026666667
429,132,0.148,0.023333333
429,134,0.152,0.02
429,135,0.308,0.04
429,136,0.356,0.123333333
429,138,0.804,0.256666667
429,140,0.576,0.43
429,142,0.7217,0.89
429,143,0.8865,1.036666667
429,144,1.2942,1.206666667
429,146,1.3958,1.84
429,148,2.3458,2.316666667
429,150,2.5553,2.3
431,39,5.2,5.376666667
431,40,5.4,4.54
431,42,4.5,3.68
431,44,3.7,3.07
431,45,3.4,2.96
431,46,3.25,2.966666667
431,47,3.1,3.003333333
431,48,3,3.06
431,49,3,3.243333333
431,50,3.2,3.986666667
431,51,3.4,4.476666667
431,52,4.5,5.28
431,54,5.8,5.596666667
431,55,6,5.366666667
431,57,4.9,4.93
431,58,4.75,5.02
431,59,4.7,5.096666667
431,60,4.65,4.976666667
431,61,5,5.06
431,62,4.8,5.046666667
431,63,5,5.046666667
431,64,5.4,5.09
431,66,5.05,4.976666667
431,67,5.1,4.823333333
431,68,5.09,4.253333333
431,70,3.55,4.453333333
431,71,4.4,4.65
431,72,4.5,5.043333333
431,74,4.73,5.713333333
431,75,5.8,6.016666667
431,76,6.4,6.016666667
431,77,6,4.816666667
431,78,6,3.66
431,79,4.55,3.17
431,80,3.15,1.906666667
431,81,2.7,1.72
431,83,1.95,1.643333333
431,84,2.3,1.333333333
431,86,1.22,1.04
431,87,1.28,0.93
431,88,1.37,0.916666667
431,90,1.12,1.076666667
431,91,1.01,1.486666667
431,95,3.383,3.36
431,96,3.36,3.826666667
431,97,3.94,4.393333333
431,98,4.35,4.703333333
431,99,4.56,4.906666667
431,100,4.77,4.903333333
431,102,4.75,4.736666667
431,103,4.95,4.303333333
431,104,4.95,3.39
431,105,4.74,2.043333333
431,106,3.92,1.626666667
431,107,2.46,1.493333333
431,108,1.84,0.296666667
431,109,2.23,0.213333333
431,110,0.96,0.173333333
431,111,0.88,0.156666667
431,112,0.37,0.056666667
